hitid,workerid,raw_json
66bcb3acc2bf9a8a4fb322dd,65cb605ecaa971e945546b63,"{'0': {'PageLoad': '2024-08-14T22:47:17.208Z'}, '1': {'FluencyInput': [{'id': 0, 'iid': 0, 'name': 'freak', 'time': '2024-08-14T22:47:22.129Z'}, {'id': 1, 'iid': 1, 'name': 'fine', 'time': '2024-08-14T22:47:23.746Z'}, {'id': 2, 'iid': 2, 'name': 'follow', 'time': '2024-08-14T22:47:27.098Z'}, {'id': 3, 'iid': 3, 'name': 'flower', 'time': '2024-08-14T22:47:29.372Z'}, {'id': 4, 'iid': 4, 'name': 'fry', 'time': '2024-08-14T22:47:36.408Z'}, {'id': 5, 'iid': 5, 'name': 'fellow', 'time': '2024-08-14T22:47:43.800Z'}, {'id': 6, 'iid': 6, 'name': 'fell', 'time': '2024-08-14T22:47:45.996Z'}, {'id': 7, 'iid': 7, 'name': 'fall', 'time': '2024-08-14T22:47:47.396Z'}, {'id': 8, 'iid': 8, 'name': 'fallen', 'time': '2024-08-14T22:47:50.357Z'}, {'id': 9, 'iid': 9, 'name': 'frown', 'time': '2024-08-14T22:47:56.910Z'}]}, '2': {'HideTime': 0}, '3': 'absent', '4': {'How Creative?': '35', 'Increased AI use makes you feel': 'More concerned than excited'}, '5': {'PageLoad': '2024-08-14T22:48:39.702Z'}, '6': {'Round': 'practice', 'Prompt': 'blue', 'onTime': True, 'Response': 'cream'}, '7': {'Round': 'practice', 'Prompt': 'candle', 'onTime': True, 'Response': 'candle'}, '8': {'Round': 'practice', 'Prompt': 'door', 'onTime': True, 'Response': 'black'}, '9': {'Round': 'test', 'Prompt': 'pit', 'onTime': True, 'Response': 'black'}, '10': {'HideTime': 4.915}, 'hitId': '66bcb3acc2bf9a8a4fb322dd', 'feedback': {'q1': 'Very difficult', 'q2': 'More concerned than excited', 'q3': 'Agree', 'q4': 'Not at all helpful', 'q6': 'no strategu', 'q7': 'no', 'sliderValue': '6'}, 'workerId': '65cb605ecaa971e945546b63', 'assignmentId': '66bd33da66eb7cb0b592137e', 'ts_submitted_': '2024-08-14T22:53:55.144Z'}"
66bcb3acc2bf9a8a4fb322dd,665a0b65c7e70e48ff7f2188,"{'0': {'PageLoad': '2024-08-14T22:46:15.863Z'}, '1': {'FluencyInput': [{'id': 0, 'iid': 0, 'name': 'FRIED', 'time': '2024-08-14T22:46:21.948Z'}, {'id': 1, 'iid': 1, 'name': 'fry', 'time': '2024-08-14T22:46:25.548Z'}, {'id': 2, 'iid': 2, 'name': 'fridge', 'time': '2024-08-14T22:46:29.708Z'}, {'id': 3, 'iid': 3, 'name': 'find', 'time': '2024-08-14T22:46:32.836Z'}, {'id': 4, 'iid': 4, 'name': 'felt', 'time': '2024-08-14T22:46:35.116Z'}, {'id': 5, 'iid': 5, 'name': 'fall', 'time': '2024-08-14T22:46:38.436Z'}, {'id': 6, 'iid': 6, 'name': 'fell', 'time': '2024-08-14T22:46:40.652Z'}, {'id': 7, 'iid': 7, 'name': 'felt', 'time': '2024-08-14T22:46:43.492Z'}, {'id': 11, 'iid': 11, 'name': 'faraway', 'time': '2024-08-14T22:46:58.380Z'}, {'id': 12, 'iid': 12, 'name': 'far', 'time': '2024-08-14T22:47:09.668Z'}]}, '2': {'HideTime': 0}, '3': 'coach', '4': {'How Creative?': '44', 'Increased AI use makes you feel': 'Equally excited and concerned'}, '5': {'PageLoad': '2024-08-14T22:47:56.621Z'}, '6': {'Round': 'practice', 'Prompt': 'candle', 'onTime': True, 'Response': 'candle'}, '7': {'Round': 'practice', 'Prompt': 'pit', 'onTime': False, 'Response': 'car'}, '8': {'Round': 'practice', 'Prompt': 'blue', 'onTime': True, 'Response': 'blue'}, '9': {'Round': 'test', 'Prompt': 'door', 'onTime': True, 'Response': 'sun'}, '10': {'HideTime': 0}, 'hitId': '66bcb3acc2bf9a8a4fb322dd', 'feedback': {'q1': 'Somewhat difficult', 'q2': 'Equally excited and concerned', 'q3': 'Agree', 'q4': 'A little helpful', 'q6': 'thinking of words that link the three words .', 'q7': 'no .', 'sliderValue': '41'}, 'workerId': '665a0b65c7e70e48ff7f2188', 'assignmentId': '66bd3381cf435bffc5409d8d', 'ts_submitted_': '2024-08-14T22:54:30.260Z'}"
66bcb3acc2bf9a8a4fb322dd,5e73ed268c8f27364de746c5,"{'0': {'PageLoad': '2024-08-14T22:49:53.063Z'}, '1': {'FluencyInput': [{'id': 0, 'iid': 0, 'name': 'Fish', 'time': '2024-08-14T22:50:00.432Z'}, {'id': 1, 'iid': 1, 'name': 'Fiddle', 'time': '2024-08-14T22:50:04.947Z'}, {'id': 2, 'iid': 2, 'name': 'Find', 'time': '2024-08-14T22:50:10.104Z'}, {'id': 3, 'iid': 3, 'name': 'Fuck', 'time': '2024-08-14T22:50:13.358Z'}, {'id': 4, 'iid': 4, 'name': 'Fondle', 'time': '2024-08-14T22:50:17.116Z'}, {'id': 5, 'iid': 5, 'name': 'Funny', 'time': '2024-08-14T22:50:21.537Z'}, {'id': 6, 'iid': 6, 'name': 'Fond', 'time': '2024-08-14T22:50:26.113Z'}, {'id': 7, 'iid': 7, 'name': 'Fan', 'time': '2024-08-14T22:50:31.532Z'}, {'id': 8, 'iid': 8, 'name': 'Fire', 'time': '2024-08-14T22:50:34.154Z'}, {'id': 9, 'iid': 9, 'name': 'Fall', 'time': '2024-08-14T22:50:36.877Z'}, {'id': 10, 'iid': 10, 'name': 'Fin', 'time': '2024-08-14T22:50:40.487Z'}, {'id': 11, 'iid': 11, 'name': 'Fat', 'time': '2024-08-14T22:50:45.218Z'}]}, '2': {'HideTime': 0}, '3': 'absent', '4': {'How Creative?': '16', 'Increased AI use makes you feel': 'More excited than concerned'}, '5': {'PageLoad': '2024-08-14T22:51:50.632Z'}, '6': {'Round': 'practice', 'Prompt': 'pit', 'onTime': True, 'Response': 'Black'}, '7': {'Round': 'practice', 'Prompt': 'candle', 'onTime': True, 'Response': 'Cake'}, '8': {'Round': 'practice', 'Prompt': 'door', 'onTime': True, 'Response': 'Door'}, '9': {'Round': 'test', 'Prompt': 'blue', 'onTime': True, 'Response': 'Black'}, '10': {'HideTime': 0}, 'hitId': '66bcb3acc2bf9a8a4fb322dd', 'feedback': {'q1': 'Somewhat difficult', 'q2': 'More excited than concerned', 'q3': 'Agree', 'q4': 'A little helpful', 'q6': 'Trying to find a word that fitted with all of the words ', 'q7': 'No', 'sliderValue': '8'}, 'workerId': '5e73ed268c8f27364de746c5', 'assignmentId': '66bd34578d9f823e8723cf2e', 'ts_submitted_': '2024-08-14T22:56:58.089Z'}"
66bcb3acc2bf9a8a4fb322dd,66b56fb7e630a6807aafcf31,"{'0': {'PageLoad': '2024-08-14T22:47:48.620Z'}, '1': {'FluencyInput': [{'id': 3, 'iid': 3, 'name': 'FRENCH', 'time': '2024-08-14T22:48:27.285Z'}, {'id': 4, 'iid': 4, 'name': 'FARM', 'time': '2024-08-14T22:48:33.367Z'}, {'id': 5, 'iid': 5, 'name': 'FAST', 'time': '2024-08-14T22:48:40.772Z'}, {'id': 6, 'iid': 6, 'name': 'FACT', 'time': '2024-08-14T22:48:44.010Z'}]}, '2': {'HideTime': 1.074}, '3': 'absent', '4': {'How Creative?': '58', 'Increased AI use makes you feel': 'More concerned than excited'}, '5': {'PageLoad': '2024-08-14T22:50:00.837Z'}, '6': {'Round': 'practice', 'Prompt': 'blue', 'onTime': True, 'Response': 'BLUE'}, '7': {'Round': 'practice', 'Prompt': 'pit', 'onTime': False, 'Response': 'HEAVY'}, '8': {'Round': 'practice', 'Prompt': 'candle', 'onTime': True, 'Response': 'JOY'}, '9': {'Round': 'test', 'Prompt': 'door', 'onTime': True, 'Response': 'BAD'}, '10': {'HideTime': 40.038}, 'hitId': '66bcb3acc2bf9a8a4fb322dd', 'feedback': {'q1': 'Somewhat difficult', 'q2': 'Equally excited and concerned', 'q3': 'Agree', 'q4': 'Very helpful', 'q6': 'I FORMED A SHORT SENTENCE BEFORE CONSIDERING THE WORD ', 'q7': 'NONE ', 'sliderValue': '71'}, 'workerId': '66b56fb7e630a6807aafcf31', 'assignmentId': '66bd33b37244bdb4bb544b83', 'ts_submitted_': '2024-08-14T22:57:09.053Z'}"
66bcb3acc2bf9a8a4fb322dd,62b072828cfef4de9971753b,"{'0': {'PageLoad': '2024-08-14T22:50:14.914Z'}, '1': {'FluencyInput': [{'id': 0, 'iid': 0, 'name': 'frog', 'time': '2024-08-14T22:50:19.017Z'}, {'id': 1, 'iid': 1, 'name': 'faint', 'time': '2024-08-14T22:50:21.126Z'}, {'id': 2, 'iid': 2, 'name': 'fail', 'time': '2024-08-14T22:50:22.176Z'}, {'id': 3, 'iid': 3, 'name': 'fish', 'time': '2024-08-14T22:50:23.696Z'}, {'id': 4, 'iid': 4, 'name': 'fine', 'time': '2024-08-14T22:50:26.995Z'}, {'id': 5, 'iid': 5, 'name': 'flog', 'time': '2024-08-14T22:50:33.495Z'}, {'id': 6, 'iid': 6, 'name': 'fib', 'time': '2024-08-14T22:50:37.265Z'}, {'id': 7, 'iid': 7, 'name': 'flirt', 'time': '2024-08-14T22:50:39.525Z'}, {'id': 8, 'iid': 8, 'name': 'flung', 'time': '2024-08-14T22:50:41.016Z'}, {'id': 9, 'iid': 9, 'name': 'fabulous', 'time': '2024-08-14T22:50:48.196Z'}, {'id': 10, 'iid': 10, 'name': 'funny', 'time': '2024-08-14T22:50:52.836Z'}, {'id': 11, 'iid': 11, 'name': 'finland', 'time': '2024-08-14T22:50:57.827Z'}, {'id': 12, 'iid': 12, 'name': 'finnish', 'time': '2024-08-14T22:51:00.146Z'}, {'id': 13, 'iid': 13, 'name': 'finish', 'time': '2024-08-14T22:51:05.575Z'}, {'id': 14, 'iid': 14, 'name': 'flag', 'time': '2024-08-14T22:51:07.629Z'}, {'id': 15, 'iid': 15, 'name': 'flags', 'time': '2024-08-14T22:51:09.046Z'}, {'id': 16, 'iid': 16, 'name': 'flagger', 'time': '2024-08-14T22:51:11.706Z'}]}, '2': {'HideTime': 0}, '3': 'generate', '4': {'How Creative?': '24', 'Increased AI use makes you feel': 'Equally excited and concerned'}, '5': {'PageLoad': '2024-08-14T22:51:49.441Z'}, '6': {'Round': 'practice', 'Prompt': 'candle', 'onTime': True, 'Response': 'candle light'}, '7': {'Round': 'practice', 'Prompt': 'door', 'onTime': True, 'Response': 'door'}, '8': {'Round': 'practice', 'Prompt': 'blue', 'onTime': True, 'Response': 'blue'}, '9': {'Round': 'test', 'Prompt': 'pit', 'onTime': True, 'Response': 'squeeze'}, '10': {'HideTime': 0}, 'hitId': '66bcb3acc2bf9a8a4fb322dd', 'feedback': {'q1': 'Very difficult', 'q2': 'Equally excited and concerned', 'q3': 'Agree', 'q4': 'A little helpful', 'q6': 'Keep saying all the words until something came up', 'q7': 'None', 'sliderValue': '20'}, 'workerId': '62b072828cfef4de9971753b', 'assignmentId': '66bd347d855b50e0f577f1d1', 'ts_submitted_': '2024-08-14T22:57:19.706Z'}"
66bcb3acc2bf9a8a4fb322dd,66bbb0dda9cc4e6ef4b3e1e6,"{'0': {'PageLoad': '2024-08-14T22:51:02.615Z'}, '1': {'FluencyInput': [{'id': 0, 'iid': 0, 'name': 'fort', 'time': '2024-08-14T22:51:08.463Z'}, {'id': 1, 'iid': 1, 'name': 'fight', 'time': '2024-08-14T22:51:10.136Z'}, {'id': 2, 'iid': 2, 'name': 'four', 'time': '2024-08-14T22:51:12.293Z'}, {'id': 3, 'iid': 3, 'name': 'five', 'time': '2024-08-14T22:51:13.075Z'}, {'id': 4, 'iid': 4, 'name': 'fifteen', 'time': '2024-08-14T22:51:14.632Z'}, {'id': 5, 'iid': 5, 'name': 'fourteen', 'time': '2024-08-14T22:51:15.865Z'}, {'id': 6, 'iid': 6, 'name': 'fill', 'time': '2024-08-14T22:51:18.188Z'}, {'id': 7, 'iid': 7, 'name': 'file', 'time': '2024-08-14T22:51:18.764Z'}, {'id': 8, 'iid': 8, 'name': 'find', 'time': '2024-08-14T22:51:20.550Z'}, {'id': 9, 'iid': 9, 'name': 'flight', 'time': '2024-08-14T22:51:22.801Z'}, {'id': 10, 'iid': 10, 'name': 'fork', 'time': '2024-08-14T22:51:27.950Z'}, {'id': 11, 'iid': 11, 'name': 'fun', 'time': '2024-08-14T22:51:29.646Z'}, {'id': 12, 'iid': 12, 'name': 'full', 'time': '2024-08-14T22:51:32.827Z'}, {'id': 13, 'iid': 13, 'name': 'fright', 'time': '2024-08-14T22:51:34.917Z'}, {'id': 14, 'iid': 14, 'name': 'fickle', 'time': '2024-08-14T22:51:38.031Z'}, {'id': 15, 'iid': 15, 'name': 'flute', 'time': '2024-08-14T22:51:44.036Z'}, {'id': 16, 'iid': 16, 'name': 'fume', 'time': '2024-08-14T22:51:48.184Z'}, {'id': 17, 'iid': 17, 'name': 'fumed', 'time': '2024-08-14T22:51:50.519Z'}, {'id': 18, 'iid': 18, 'name': 'fore', 'time': '2024-08-14T22:51:54.102Z'}, {'id': 19, 'iid': 19, 'name': 'forhead', 'time': '2024-08-14T22:51:57.592Z'}, {'id': 20, 'iid': 20, 'name': 'fur', 'time': '2024-08-14T22:52:01.612Z'}]}, '2': {'HideTime': 0}, '3': 'coach', '4': {'How Creative?': '86', 'Increased AI use makes you feel': 'More concerned than excited'}, '5': {'PageLoad': '2024-08-14T22:52:24.117Z'}, '6': {'Round': 'practice', 'Prompt': 'door', 'onTime': True, 'Response': 'catch'}, '7': {'Round': 'practice', 'Prompt': 'pit', 'onTime': True, 'Response': 'construction'}, '8': {'Round': 'practice', 'Prompt': 'blue', 'onTime': True, 'Response': 'flower'}, '9': {'Round': 'test', 'Prompt': 'candle', 'onTime': True, 'Response': 'candle'}, '10': {'HideTime': 0.951}, 'hitId': '66bcb3acc2bf9a8a4fb322dd', 'feedback': {'q1': 'Somewhat difficult', 'q2': 'More excited than concerned', 'q3': 'Agree', 'q4': 'A little helpful', 'q6': 'I imagined them in my head and then it was easier to come with a solution', 'q7': 'nope', 'sliderValue': '52'}, 'workerId': '66bbb0dda9cc4e6ef4b3e1e6', 'assignmentId': '66bd34c0ed3a74f925bd13fd', 'ts_submitted_': '2024-08-14T22:57:21.229Z'}"
66bcb3acc2bf9a8a4fb322dd,657d19e9624566442ebc112f,"{'0': {'PageLoad': '2024-08-14T22:49:01.632Z'}, '1': {'FluencyInput': [{'id': 0, 'iid': 0, 'name': 'foul file firm film fan for four fill find fend fin fall fast fun ', 'time': '2024-08-14T22:50:00.712Z'}]}, '2': {'HideTime': 0}, '3': 'coach', '4': {'How Creative?': '60', 'Increased AI use makes you feel': 'More concerned than excited'}, '5': {'PageLoad': '2024-08-14T22:51:36.245Z'}, '6': {'Round': 'practice', 'Prompt': 'candle', 'onTime': False, 'Response': 'event'}, '7': {'Round': 'practice', 'Prompt': 'door', 'onTime': True, 'Response': 'support'}, '8': {'Round': 'practice', 'Prompt': 'pit', 'onTime': False, 'Response': 'tear'}, '9': {'Round': 'test', 'Prompt': 'blue', 'onTime': True, 'Response': 'sweet'}, '10': {'HideTime': 0}, 'hitId': '66bcb3acc2bf9a8a4fb322dd', 'feedback': {'q1': 'Very difficult', 'q2': 'More concerned than excited', 'q3': 'Agree', 'q4': 'A little helpful', 'q6': 'My strategy was trying to say words that could fit the three words', 'q7': 'no', 'sliderValue': '20'}, 'workerId': '657d19e9624566442ebc112f', 'assignmentId': '66bd33d685a02e487900f08d', 'ts_submitted_': '2024-08-14T22:57:21.357Z'}"
66bcb3acc2bf9a8a4fb322dd,6696be83d1acdaafee806dae,"{'0': {'PageLoad': '2024-08-14T22:50:21.373Z'}, '1': {'FluencyInput': [{'id': 0, 'iid': 0, 'name': 'FINE', 'time': '2024-08-14T22:50:38.917Z'}, {'id': 1, 'iid': 1, 'name': 'FRANK ', 'time': '2024-08-14T22:50:42.277Z'}, {'id': 2, 'iid': 2, 'name': 'FINGER', 'time': '2024-08-14T22:50:50.084Z'}, {'id': 3, 'iid': 3, 'name': 'FUTURE', 'time': '2024-08-14T22:50:52.820Z'}, {'id': 4, 'iid': 4, 'name': 'FAR', 'time': '2024-08-14T22:50:59.428Z'}, {'id': 5, 'iid': 5, 'name': 'FURTHER', 'time': '2024-08-14T22:51:00.932Z'}, {'id': 6, 'iid': 6, 'name': 'FROWN', 'time': '2024-08-14T22:51:05.300Z'}]}, '2': {'HideTime': 0}, '3': 'generate', '4': {'How Creative?': '52', 'Increased AI use makes you feel': 'More concerned than excited'}, '5': {'PageLoad': '2024-08-14T22:52:07.885Z'}, '6': {'Round': 'practice', 'Prompt': 'pit', 'onTime': True, 'Response': 'PIT'}, '7': {'Round': 'practice', 'Prompt': 'blue', 'onTime': True, 'Response': 'BLUE'}, '8': {'Round': 'practice', 'Prompt': 'door', 'onTime': True, 'Response': 'PORCH'}, '9': {'Round': 'test', 'Prompt': 'candle', 'onTime': True, 'Response': 'CAKE'}, '10': {'HideTime': 0}, 'hitId': '66bcb3acc2bf9a8a4fb322dd', 'feedback': {'q1': 'Very difficult', 'q2': 'More concerned than excited', 'q3': 'Agree', 'q4': 'Not at all helpful', 'q6': 'TRIED TO MATCH ALL THREE WORDS', 'q7': 'NO', 'sliderValue': '10'}, 'workerId': '6696be83d1acdaafee806dae', 'assignmentId': '66bd3466e98410ce995856f3', 'ts_submitted_': '2024-08-14T22:57:53.777Z'}"
66bcb3acc2bf9a8a4fb322dd,6041090425e6e2086a2ba82d,"{'0': {'PageLoad': '2024-08-14T22:50:12.409Z'}, '1': {'FluencyInput': [{'id': 1, 'iid': 1, 'name': 'feud', 'time': '2024-08-14T22:50:23.317Z'}, {'id': 2, 'iid': 2, 'name': 'frog', 'time': '2024-08-14T22:50:27.133Z'}, {'id': 3, 'iid': 3, 'name': 'fat', 'time': '2024-08-14T22:50:30.735Z'}, {'id': 4, 'iid': 4, 'name': 'fresh', 'time': '2024-08-14T22:50:35.368Z'}, {'id': 5, 'iid': 5, 'name': 'fragrant', 'time': '2024-08-14T22:50:40.171Z'}, {'id': 6, 'iid': 6, 'name': 'frosty', 'time': '2024-08-14T22:50:51.339Z'}, {'id': 7, 'iid': 7, 'name': 'fake', 'time': '2024-08-14T22:50:55.270Z'}, {'id': 8, 'iid': 8, 'name': 'flake', 'time': '2024-08-14T22:50:59.098Z'}, {'id': 9, 'iid': 9, 'name': 'fazed', 'time': '2024-08-14T22:51:04.403Z'}, {'id': 10, 'iid': 10, 'name': 'famous', 'time': '2024-08-14T22:51:09.566Z'}]}, '2': {'HideTime': 0}, '3': 'generate', '4': {'How Creative?': '20', 'Increased AI use makes you feel': 'More concerned than excited'}, '5': {'PageLoad': '2024-08-14T22:52:02.131Z'}, '6': {'Round': 'practice', 'Prompt': 'candle', 'onTime': True, 'Response': 'candle'}, '7': {'Round': 'practice', 'Prompt': 'door', 'onTime': True, 'Response': 'door'}, '8': {'Round': 'practice', 'Prompt': 'blue', 'onTime': True, 'Response': 'blue'}, '9': {'Round': 'test', 'Prompt': 'pit', 'onTime': True, 'Response': 'pit'}, '10': {'HideTime': 0}, 'hitId': '66bcb3acc2bf9a8a4fb322dd', 'feedback': {'q1': 'Very difficult', 'q2': 'Equally excited and concerned', 'q3': 'Agree', 'q4': 'Very helpful', 'q6': 'i had to say the word aloud to think of associations', 'q7': 'no', 'sliderValue': '20'}, 'workerId': '6041090425e6e2086a2ba82d', 'assignmentId': '66bd3476e66d26e486cf62da', 'ts_submitted_': '2024-08-14T22:58:11.091Z'}"
66bcb3acc2bf9a8a4fb322dd,63287e459b46ae4db8542e9d,"{'0': {'PageLoad': '2024-08-14T22:50:17.309Z'}, '1': {'FluencyInput': [{'id': 0, 'iid': 0, 'name': 'fox', 'time': '2024-08-14T22:50:22.958Z'}, {'id': 1, 'iid': 1, 'name': 'fang', 'time': '2024-08-14T22:50:27.399Z'}, {'id': 2, 'iid': 2, 'name': 'friend', 'time': '2024-08-14T22:50:44.775Z'}, {'id': 3, 'iid': 3, 'name': 'focus', 'time': '2024-08-14T22:50:49.459Z'}, {'id': 4, 'iid': 4, 'name': 'flavour', 'time': '2024-08-14T22:51:01.621Z'}, {'id': 5, 'iid': 5, 'name': 'friendship', 'time': '2024-08-14T22:51:10.366Z'}]}, '2': {'HideTime': 6.983}, '3': 'coach', '4': {'How Creative?': '30', 'Increased AI use makes you feel': 'More concerned than excited'}, '5': {'PageLoad': '2024-08-14T22:51:48.902Z'}, '6': {'Round': 'practice', 'Prompt': 'blue', 'onTime': True, 'Response': 'blueberry'}, '7': {'Round': 'practice', 'Prompt': 'door', 'onTime': True, 'Response': 'backdoor'}, '8': {'Round': 'practice', 'Prompt': 'pit', 'onTime': True, 'Response': 'no idea'}, '9': {'Round': 'test', 'Prompt': 'candle', 'onTime': True, 'Response': 'Candlestick'}, '10': {'HideTime': 109.994}, 'hitId': '66bcb3acc2bf9a8a4fb322dd', 'feedback': {'q1': 'Very difficult', 'q2': 'More concerned than excited', 'q3': 'Agree', 'q4': 'Very helpful', 'q6': 'Fire is light and bright\nStick may have something on it\nCandle Stick\nAs the flame of the candle is light', 'q7': 'No', 'sliderValue': '20'}, 'workerId': '63287e459b46ae4db8542e9d', 'assignmentId': '66bd3475faaef51113276a63', 'ts_submitted_': '2024-08-14T22:58:44.645Z'}"
