workerid,hitId,start_time,response,response_order
65cb605ecaa971e945546b63,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:47:22.129Z,freak,0
65cb605ecaa971e945546b63,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:47:22.129Z,fine,1
65cb605ecaa971e945546b63,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:47:22.129Z,follow,2
65cb605ecaa971e945546b63,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:47:22.129Z,flower,3
65cb605ecaa971e945546b63,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:47:22.129Z,fry,4
65cb605ecaa971e945546b63,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:47:22.129Z,fellow,5
65cb605ecaa971e945546b63,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:47:22.129Z,fell,6
65cb605ecaa971e945546b63,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:47:22.129Z,fall,7
65cb605ecaa971e945546b63,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:47:22.129Z,fallen,8
65cb605ecaa971e945546b63,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:47:22.129Z,frown,9
665a0b65c7e70e48ff7f2188,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:46:21.948Z,FRIED,0
665a0b65c7e70e48ff7f2188,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:46:21.948Z,fry,1
665a0b65c7e70e48ff7f2188,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:46:21.948Z,fridge,2
665a0b65c7e70e48ff7f2188,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:46:21.948Z,find,3
665a0b65c7e70e48ff7f2188,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:46:21.948Z,felt,4
665a0b65c7e70e48ff7f2188,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:46:21.948Z,fall,5
665a0b65c7e70e48ff7f2188,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:46:21.948Z,fell,6
665a0b65c7e70e48ff7f2188,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:46:21.948Z,felt,7
665a0b65c7e70e48ff7f2188,66bcb3acc2bf9a8a4fb322dd,2024-08-14T22:46:21.948Z,faraway,11
